epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,53.7034,0.4313,0.51302,0.89857,0.97271,0.96643,0.995,0.97655,0.28467,0.44995,0.80864,0.000497974,0.000497974,0.000497974
180,53.9921,0.35513,0.44819,0.85167,0.95481,0.98214,0.995,0.9669,0.28272,0.4574,0.80935,0.000496451,0.000496451,0.000496451
181,54.2757,0.40194,0.50926,0.82843,0.93797,1,0.995,0.95619,0.30294,0.45443,0.81638,0.000494928,0.000494928,0.000494928
182,54.5547,0.33204,0.45266,0.84232,0.93583,1,0.995,0.95854,0.31393,0.43594,0.81685,0.000493406,0.000493406,0.000493406
183,54.8313,0.33021,0.50141,0.81675,0.94096,0.99148,0.995,0.96244,0.31286,0.43874,0.80835,0.000491883,0.000491883,0.000491883
184,55.1135,0.3903,0.54046,0.91017,0.94673,0.98525,0.995,0.96531,0.30341,0.44349,0.80167,0.000490361,0.000490361,0.000490361
185,55.3875,0.37524,0.46307,0.84928,0.96346,0.98678,0.995,0.96423,0.29989,0.43198,0.79957,0.000488838,0.000488838,0.000488838
186,55.7281,0.42017,0.58884,0.83714,0.95501,0.996,0.995,0.96669,0.30884,0.41616,0.80216,0.000487315,0.000487315,0.000487315
187,56.0088,0.32355,0.46401,0.81232,0.96174,0.98226,0.995,0.95854,0.31823,0.40857,0.80922,0.000485793,0.000485793,0.000485793
188,56.2974,0.35319,0.47023,0.8676,0.95792,1,0.995,0.94788,0.33077,0.39481,0.81415,0.00048427,0.00048427,0.00048427
189,56.5694,0.36856,0.48451,0.83261,0.94726,1,0.995,0.94725,0.34363,0.37876,0.8135,0.000482747,0.000482747,0.000482747
190,56.865,0.41972,0.52059,0.8913,0.94046,1,0.995,0.95461,0.3375,0.37534,0.81046,0.000481225,0.000481225,0.000481225
191,57.1672,0.37205,0.49921,0.86471,0.93603,1,0.995,0.9662,0.30508,0.37269,0.80043,0.000479702,0.000479702,0.000479702
192,57.5052,0.3426,0.47166,0.83796,0.94783,1,0.995,0.9766,0.28064,0.38377,0.79577,0.00047818,0.00047818,0.00047818
193,57.9093,0.37302,0.48188,0.8499,0.95698,0.99924,0.995,0.97183,0.28745,0.396,0.79722,0.000476657,0.000476657,0.000476657
194,58.2234,0.42724,0.52418,0.83168,0.95954,0.99067,0.995,0.95964,0.30931,0.40522,0.80515,0.000475134,0.000475134,0.000475134
195,58.492,0.40263,0.5167,0.89318,0.96517,0.98429,0.995,0.95594,0.31569,0.41862,0.80854,0.000473612,0.000473612,0.000473612
196,58.7666,0.30732,0.46888,0.84264,0.95605,0.98464,0.995,0.96646,0.32297,0.47339,0.80787,0.000472089,0.000472089,0.000472089
197,59.0389,0.38454,0.47581,0.86883,0.9429,0.98589,0.995,0.96942,0.29827,0.51863,0.79615,0.000470566,0.000470566,0.000470566
198,59.3164,0.30759,0.45803,0.86367,0.93297,0.98599,0.995,0.96449,0.28591,0.54109,0.79494,0.000469044,0.000469044,0.000469044
199,59.604,0.39373,0.53236,0.84624,0.93283,0.98747,0.995,0.95484,0.30541,0.5471,0.80654,0.000467521,0.000467521,0.000467521
200,59.9396,0.35356,0.46177,0.84103,0.93682,0.98663,0.995,0.9464,0.33477,0.56458,0.8178,0.000465999,0.000465999,0.000465999
201,60.2162,0.33938,0.50912,0.84163,0.9181,1,0.995,0.94254,0.34288,0.52543,0.82122,0.000464476,0.000464476,0.000464476
202,60.5064,0.34305,0.45448,0.80546,0.91269,0.99068,0.995,0.94844,0.32235,0.4796,0.8117,0.000462953,0.000462953,0.000462953
203,60.791,0.31246,0.43167,0.86985,0.92835,0.98413,0.995,0.95808,0.30656,0.43723,0.80454,0.000461431,0.000461431,0.000461431
204,61.0842,0.31432,0.44443,0.82038,0.94044,0.97874,0.995,0.95633,0.30167,0.41933,0.80477,0.000459908,0.000459908,0.000459908
205,61.3692,0.33583,0.47206,0.86309,0.94198,0.98942,0.995,0.96271,0.29344,0.42033,0.80216,0.000458386,0.000458386,0.000458386
206,61.7027,0.34055,0.49336,0.90559,0.9492,1,0.995,0.96036,0.29469,0.42114,0.79986,0.000456863,0.000456863,0.000456863
207,61.9839,0.37296,0.52701,0.94011,0.96298,0.99016,0.995,0.96187,0.29622,0.42188,0.79802,0.00045534,0.00045534,0.00045534
208,62.2665,0.34273,0.4462,0.86001,0.96461,0.99326,0.995,0.96264,0.29988,0.43318,0.80054,0.000453818,0.000453818,0.000453818
209,62.5485,0.30343,0.46409,0.8248,0.95696,0.99669,0.995,0.96724,0.29912,0.43424,0.80019,0.000452295,0.000452295,0.000452295
210,62.8921,0.37176,0.49193,0.85527,0.94282,0.97868,0.995,0.9662,0.30655,0.48687,0.80367,0.000450772,0.000450772,0.000450772
211,63.2254,0.36479,0.52293,0.85478,0.86405,0.95073,0.995,0.96312,0.3177,0.56297,0.80958,0.00044925,0.00044925,0.00044925
212,63.5629,0.40092,0.46852,0.84349,0.76605,0.93972,0.99056,0.95929,0.31498,0.62587,0.80981,0.000447727,0.000447727,0.000447727
213,63.9045,0.31685,0.44798,0.78087,0.80519,0.89006,0.98692,0.95531,0.30518,0.65267,0.80804,0.000446205,0.000446205,0.000446205
214,64.1881,0.35869,0.54548,0.87672,0.80871,0.89396,0.98789,0.95966,0.28859,0.63917,0.79996,0.000444682,0.000444682,0.000444682
215,64.4641,0.35984,0.50985,0.85207,0.84988,0.93192,0.995,0.96623,0.283,0.60438,0.79656,0.000443159,0.000443159,0.000443159
216,64.7337,0.38812,0.5713,0.88004,0.8437,0.95849,0.995,0.96501,0.2832,0.52771,0.79586,0.000441637,0.000441637,0.000441637
217,65.0223,0.38123,0.45454,0.84996,0.84604,0.98294,0.995,0.96534,0.28254,0.49477,0.79563,0.000440114,0.000440114,0.000440114
218,65.3009,0.34216,0.44362,0.87714,0.87682,0.98395,0.995,0.96255,0.28079,0.49225,0.79655,0.000438591,0.000438591,0.000438591
219,65.5855,0.3582,0.45201,0.88467,0.88785,0.97808,0.995,0.96483,0.27997,0.46094,0.79748,0.000437069,0.000437069,0.000437069
220,65.8745,0.36918,0.46897,0.84395,0.9023,0.97599,0.995,0.97171,0.27632,0.44108,0.79601,0.000435546,0.000435546,0.000435546
221,66.2208,0.34476,0.39621,0.83009,0.93941,0.9494,0.995,0.97528,0.27464,0.42959,0.7952,0.000434024,0.000434024,0.000434024
222,66.5008,0.43734,0.48816,0.87407,0.94791,0.94835,0.995,0.96932,0.27849,0.41201,0.79801,0.000432501,0.000432501,0.000432501
223,66.7843,0.28232,0.37918,0.82388,0.93724,0.9484,0.995,0.96212,0.28618,0.40816,0.80105,0.000430978,0.000430978,0.000430978
224,67.062,0.37016,0.46889,0.85377,0.9136,0.96315,0.995,0.96607,0.28428,0.41218,0.80166,0.000429456,0.000429456,0.000429456
225,67.3455,0.37516,0.45048,0.842,0.89611,0.96515,0.995,0.95675,0.28794,0.42874,0.80394,0.000427933,0.000427933,0.000427933
226,67.6401,0.36919,0.49849,0.90041,0.89603,0.97108,0.995,0.96391,0.28637,0.43469,0.80053,0.000426411,0.000426411,0.000426411
227,67.9191,0.3481,0.45855,0.83218,0.91241,0.94965,0.995,0.97179,0.2892,0.46932,0.80212,0.000424888,0.000424888,0.000424888
228,68.3203,0.35192,0.46585,0.82372,0.91935,0.94839,0.995,0.96045,0.28752,0.49641,0.80173,0.000423365,0.000423365,0.000423365
229,68.6454,0.30037,0.38009,0.85094,0.92562,0.94988,0.995,0.95755,0.29346,0.49815,0.8012,0.000421843,0.000421843,0.000421843
230,68.991,0.35758,0.46375,0.86622,0.92377,0.94674,0.995,0.96536,0.30207,0.51283,0.80054,0.00042032,0.00042032,0.00042032
231,69.2675,0.36987,0.42857,0.89723,0.91656,0.94854,0.995,0.96527,0.30451,0.51815,0.79984,0.000418797,0.000418797,0.000418797
232,69.5405,0.36425,0.43186,0.86564,0.9079,0.951,0.995,0.96493,0.29132,0.51447,0.79761,0.000417275,0.000417275,0.000417275
233,69.8221,0.37016,0.45081,0.8804,0.90457,0.95547,0.995,0.9668,0.27696,0.48477,0.79744,0.000415752,0.000415752,0.000415752
234,70.1062,0.35013,0.42867,0.83144,0.95044,0.89936,0.995,0.97201,0.28727,0.44547,0.80222,0.00041423,0.00041423,0.00041423
235,70.4442,0.33318,0.39775,0.84069,0.95189,0.89474,0.995,0.96811,0.29489,0.43478,0.80403,0.000412707,0.000412707,0.000412707
236,70.7307,0.33668,0.41534,0.79791,0.93476,0.89536,0.995,0.96136,0.29743,0.43103,0.80654,0.000411184,0.000411184,0.000411184
237,71.0155,0.35858,0.42306,0.86679,0.93247,0.89657,0.995,0.95632,0.29908,0.42807,0.80953,0.000409662,0.000409662,0.000409662
238,71.294,0.3702,0.42212,0.84235,0.9323,0.89861,0.995,0.96404,0.29844,0.4246,0.81019,0.000408139,0.000408139,0.000408139
239,71.581,0.34404,0.38811,0.79753,0.93725,0.89908,0.995,0.9642,0.30597,0.42083,0.80927,0.000406616,0.000406616,0.000406616
240,71.8745,0.37254,0.45216,0.87934,0.93603,0.90127,0.995,0.95671,0.31983,0.43398,0.81211,0.000405094,0.000405094,0.000405094
241,72.2147,0.35159,0.40186,0.80744,0.92276,0.90483,0.995,0.9589,0.31649,0.44086,0.81208,0.000403571,0.000403571,0.000403571
242,72.5107,0.36918,0.47705,0.94669,0.85402,0.97954,0.995,0.96108,0.30731,0.43823,0.81008,0.000402049,0.000402049,0.000402049
243,72.8092,0.40839,0.47241,0.8675,0.8553,0.98322,0.995,0.96198,0.30564,0.44262,0.80793,0.000400526,0.000400526,0.000400526
244,73.1014,0.43322,0.48212,0.84394,0.85713,0.98657,0.995,0.95578,0.31538,0.45081,0.80723,0.000399003,0.000399003,0.000399003
245,73.3764,0.31827,0.40199,0.80371,0.86037,0.99957,0.995,0.9642,0.30864,0.44127,0.80202,0.000397481,0.000397481,0.000397481
246,73.7254,0.39619,0.43052,0.9011,0.94478,0.92564,0.995,0.9614,0.29988,0.4218,0.79605,0.000395958,0.000395958,0.000395958
247,74.0489,0.30097,0.39463,0.83827,0.94878,0.94564,0.995,0.96105,0.29102,0.39094,0.79241,0.000394435,0.000394435,0.000394435
248,74.4455,0.35277,0.41535,0.84333,0.91735,1,0.995,0.96846,0.28194,0.37053,0.79137,0.000392913,0.000392913,0.000392913
249,74.789,0.32133,0.38778,0.85119,0.94561,1,0.995,0.97314,0.26773,0.33842,0.7893,0.00039139,0.00039139,0.00039139
250,75.0686,0.32739,0.41322,0.87216,0.96977,1,0.995,0.96491,0.26745,0.31697,0.79225,0.000389868,0.000389868,0.000389868
251,75.3461,0.35036,0.43177,0.86227,0.98082,1,0.995,0.96027,0.29669,0.33004,0.80303,0.000388345,0.000388345,0.000388345
252,75.6246,0.36843,0.4154,0.83572,0.98349,1,0.995,0.95278,0.31805,0.3345,0.81096,0.000386822,0.000386822,0.000386822
253,75.9066,0.37234,0.42466,0.86115,0.98626,1,0.995,0.95568,0.32448,0.33643,0.81261,0.0003853,0.0003853,0.0003853
254,76.1898,0.38331,0.41925,0.86561,0.98737,1,0.995,0.97553,0.3042,0.32057,0.80321,0.000383777,0.000383777,0.000383777
255,76.4708,0.35346,0.37781,0.81553,0.98711,1,0.995,0.97707,0.27742,0.30308,0.79488,0.000382255,0.000382255,0.000382255
256,76.7993,0.28893,0.38914,0.85253,0.98926,1,0.995,0.97373,0.27381,0.30442,0.79478,0.000380732,0.000380732,0.000380732
257,77.0895,0.31212,0.36931,0.82951,0.98914,1,0.995,0.96953,0.2841,0.3054,0.79955,0.000379209,0.000379209,0.000379209
258,77.3755,0.29338,0.36684,0.84562,0.98653,1,0.995,0.96901,0.28482,0.30887,0.79847,0.000377687,0.000377687,0.000377687
259,77.665,0.36091,0.42234,0.83238,0.98286,0.99896,0.995,0.97172,0.27791,0.30035,0.79594,0.000376164,0.000376164,0.000376164
260,77.9538,0.34945,0.46463,0.82699,0.984,0.99856,0.995,0.96727,0.28175,0.28829,0.79671,0.000374641,0.000374641,0.000374641
261,78.2293,0.32674,0.40309,0.82429,0.98333,0.99901,0.995,0.96949,0.2853,0.2847,0.79798,0.000373119,0.000373119,0.000373119
262,78.5178,0.29868,0.39665,0.81851,0.98407,1,0.995,0.96682,0.28248,0.27683,0.79746,0.000371596,0.000371596,0.000371596
263,78.8519,0.31006,0.37051,0.87911,0.98368,1,0.995,0.96786,0.27511,0.28048,0.79591,0.000370074,0.000370074,0.000370074
264,79.1311,0.32692,0.40266,0.82331,0.98337,1,0.995,0.97268,0.26966,0.28551,0.79512,0.000368551,0.000368551,0.000368551
265,79.4101,0.31655,0.37167,0.85953,0.98347,1,0.995,0.98033,0.26238,0.27755,0.79278,0.000367028,0.000367028,0.000367028
266,79.6996,0.30316,0.38592,0.86604,0.98421,0.99873,0.995,0.97827,0.25234,0.27285,0.78944,0.000365506,0.000365506,0.000365506
267,79.9883,0.33989,0.38944,0.85531,0.98219,0.99391,0.995,0.98354,0.24419,0.268,0.78829,0.000363983,0.000363983,0.000363983
268,80.3522,0.32037,0.40975,0.87833,0.98133,0.99378,0.995,0.98151,0.24483,0.27294,0.78957,0.00036246,0.00036246,0.00036246
269,80.7027,0.31121,0.39049,0.83951,0.98029,0.99346,0.995,0.98429,0.24252,0.28525,0.78957,0.000360938,0.000360938,0.000360938
270,81.0385,0.36325,0.46973,0.89616,0.97941,0.99487,0.995,0.9849,0.2417,0.30693,0.78847,0.000359415,0.000359415,0.000359415
271,81.31,0.35468,0.39248,0.83867,0.97702,1,0.995,0.9837,0.24607,0.31866,0.78672,0.000357893,0.000357893,0.000357893
272,81.588,0.34841,0.40363,0.85625,0.97433,1,0.995,0.98023,0.2521,0.31092,0.78689,0.00035637,0.00035637,0.00035637
273,81.8525,0.2944,0.42533,0.86322,0.97611,1,0.995,0.98162,0.25139,0.29628,0.78658,0.000354847,0.000354847,0.000354847
274,82.1277,0.28972,0.34241,0.83576,0.98259,1,0.995,0.98396,0.25104,0.28475,0.78662,0.000353325,0.000353325,0.000353325
275,82.4017,0.28736,0.37388,0.83093,0.98684,1,0.995,0.98222,0.25623,0.27124,0.78858,0.000351802,0.000351802,0.000351802
276,82.7292,0.36569,0.41442,0.83672,0.9852,1,0.995,0.9724,0.25939,0.27228,0.7901,0.00035028,0.00035028,0.00035028
277,83.0079,0.4204,0.44594,0.85802,0.98405,1,0.995,0.97691,0.24718,0.26499,0.7877,0.000348757,0.000348757,0.000348757
278,83.3094,0.33902,0.38507,0.85816,0.98391,1,0.995,0.97871,0.23599,0.25874,0.78464,0.000347234,0.000347234,0.000347234
279,83.6004,0.26665,0.35873,0.8493,0.9848,1,0.995,0.98465,0.25078,0.26096,0.78669,0.000345712,0.000345712,0.000345712
280,83.8824,0.35359,0.41949,0.84402,0.98686,1,0.995,0.96577,0.28669,0.27499,0.79639,0.000344189,0.000344189,0.000344189
281,84.1596,0.31339,0.37272,0.82537,0.98651,1,0.995,0.96088,0.30102,0.28766,0.80168,0.000342666,0.000342666,0.000342666
282,84.4426,0.36742,0.40044,0.87638,0.98436,1,0.995,0.96547,0.29169,0.29478,0.79922,0.000341144,0.000341144,0.000341144
283,84.7841,0.32895,0.39635,0.86247,0.98332,1,0.995,0.97258,0.27434,0.29191,0.79324,0.000339621,0.000339621,0.000339621
284,85.0627,0.2898,0.39926,0.81268,0.98383,1,0.995,0.97036,0.26399,0.28927,0.79263,0.000338099,0.000338099,0.000338099
285,85.3482,0.25952,0.35075,0.8275,0.98322,1,0.995,0.97022,0.28589,0.2902,0.79953,0.000336576,0.000336576,0.000336576
286,85.6327,0.35016,0.37984,0.8291,0.97765,1,0.995,0.96098,0.31164,0.29335,0.80731,0.000335053,0.000335053,0.000335053
287,85.9237,0.34295,0.37349,0.85241,0.97063,0.99953,0.995,0.95877,0.31407,0.2918,0.80751,0.000333531,0.000333531,0.000333531
288,86.254,0.32051,0.372,0.80818,0.95945,1,0.995,0.96745,0.29201,0.2922,0.79898,0.000332008,0.000332008,0.000332008
289,86.5992,0.32207,0.36824,0.85054,0.94858,1,0.995,0.9708,0.26808,0.29873,0.79146,0.000330485,0.000330485,0.000330485
290,86.9848,0.33507,0.38912,0.82956,0.93567,0.99139,0.995,0.97291,0.26053,0.31354,0.79101,0.000328963,0.000328963,0.000328963
291,87.2683,0.35022,0.42094,0.87064,0.90349,1,0.995,0.9666,0.26561,0.32214,0.79041,0.00032744,0.00032744,0.00032744
292,87.5513,0.31071,0.42104,0.80737,0.90991,0.99429,0.995,0.96817,0.26567,0.32273,0.79001,0.000325918,0.000325918,0.000325918
293,87.8368,0.3414,0.41162,0.83304,0.92666,0.98634,0.995,0.96666,0.26415,0.31867,0.78977,0.000324395,0.000324395,0.000324395
294,88.1035,0.31544,0.40521,0.90788,0.92756,0.98496,0.995,0.96665,0.26401,0.31059,0.78997,0.000322872,0.000322872,0.000322872
295,88.379,0.3244,0.40024,0.84751,0.90938,0.98231,0.995,0.97067,0.25361,0.30962,0.78696,0.00032135,0.00032135,0.00032135
296,88.6588,0.3114,0.41183,0.92897,0.9178,0.98487,0.995,0.97486,0.24613,0.3022,0.78257,0.000319827,0.000319827,0.000319827
297,88.935,0.38633,0.43496,0.84498,0.92407,0.98159,0.995,0.97396,0.262,0.303,0.78586,0.000318304,0.000318304,0.000318304
298,89.2712,0.32129,0.3858,0.8244,0.93406,0.96901,0.995,0.97039,0.27868,0.30958,0.79349,0.000316782,0.000316782,0.000316782
299,89.5554,0.32086,0.36268,0.83706,0.93089,0.98237,0.995,0.96752,0.28236,0.30267,0.79502,0.000315259,0.000315259,0.000315259
300,89.8447,0.33105,0.40045,0.88078,0.97973,1,0.995,0.97128,0.27258,0.27129,0.79121,0.000313737,0.000313737,0.000313737
301,90.1206,0.2702,0.33859,0.84596,0.98788,1,0.995,0.98503,0.24669,0.25739,0.78413,0.000312214,0.000312214,0.000312214
302,90.3985,0.31258,0.37423,0.84802,0.98709,1,0.995,0.98078,0.23812,0.25047,0.78434,0.000310691,0.000310691,0.000310691
303,90.679,0.27469,0.35597,0.81556,0.98647,1,0.995,0.96801,0.25105,0.26131,0.79133,0.000309169,0.000309169,0.000309169
304,91.0262,0.28511,0.37577,0.86053,0.98539,1,0.995,0.96751,0.2547,0.26344,0.79371,0.000307646,0.000307646,0.000307646
305,91.4086,0.29211,0.35358,0.81701,0.98567,1,0.995,0.97017,0.24309,0.25134,0.7899,0.000306124,0.000306124,0.000306124
306,91.7378,0.31954,0.37214,0.85978,0.98603,1,0.995,0.97185,0.24067,0.25472,0.78729,0.000304601,0.000304601,0.000304601
307,92.0091,0.31664,0.38392,0.86793,0.98798,1,0.995,0.97828,0.26086,0.2674,0.79212,0.000303078,0.000303078,0.000303078
308,92.2884,0.3053,0.40446,0.83816,0.98848,1,0.995,0.97426,0.27857,0.2834,0.79993,0.000301556,0.000301556,0.000301556
309,92.5596,0.30716,0.3909,0.8059,0.98584,1,0.995,0.9728,0.28079,0.29327,0.80309,0.000300033,0.000300033,0.000300033
310,92.8381,0.29571,0.3568,0.82759,0.98453,1,0.995,0.9783,0.26822,0.29777,0.79969,0.00029851,0.00029851,0.00029851
311,93.1796,0.29857,0.40469,0.83042,0.9863,1,0.995,0.98419,0.2562,0.28762,0.79678,0.000296988,0.000296988,0.000296988
312,93.4494,0.33673,0.38445,0.85718,0.98596,1,0.995,0.97825,0.25158,0.27453,0.7933,0.000295465,0.000295465,0.000295465
313,93.7208,0.28096,0.37668,0.80254,0.98439,1,0.995,0.98098,0.25239,0.26924,0.79072,0.000293943,0.000293943,0.000293943
314,93.9913,0.30907,0.35788,0.84605,0.98288,1,0.995,0.97811,0.249,0.2712,0.78791,0.00029242,0.00029242,0.00029242
315,94.2692,0.31146,0.35831,0.80705,0.98178,1,0.995,0.98097,0.24499,0.27282,0.78625,0.000290897,0.000290897,0.000290897
316,94.5466,0.3347,0.38759,0.87902,0.97972,1,0.995,0.97332,0.24569,0.26692,0.78761,0.000289375,0.000289375,0.000289375
317,94.8247,0.29641,0.33421,0.83864,0.97915,1,0.995,0.97646,0.25452,0.26092,0.79152,0.000287852,0.000287852,0.000287852
318,95.152,0.33906,0.38235,0.81799,0.97844,1,0.995,0.97295,0.26048,0.26289,0.79419,0.000286329,0.000286329,0.000286329
319,95.4265,0.28497,0.36639,0.85974,0.97726,1,0.995,0.97831,0.25519,0.26056,0.79315,0.000284807,0.000284807,0.000284807
320,95.7035,0.29616,0.34193,0.81316,0.97597,1,0.995,0.98282,0.24489,0.25779,0.78822,0.000283284,0.000283284,0.000283284
321,95.9781,0.28469,0.3475,0.85455,0.97491,1,0.995,0.98312,0.24652,0.25597,0.78609,0.000281762,0.000281762,0.000281762
322,96.3037,0.31502,0.36063,0.86583,0.97479,1,0.995,0.97772,0.26923,0.26234,0.79315,0.000280239,0.000280239,0.000280239
323,96.6299,0.29032,0.36907,0.84576,0.97563,1,0.995,0.96729,0.2799,0.2652,0.79815,0.000278716,0.000278716,0.000278716
324,96.9563,0.32862,0.38313,0.84839,0.97556,1,0.995,0.9784,0.27258,0.25909,0.79624,0.000277194,0.000277194,0.000277194
325,97.2358,0.27244,0.36257,0.8305,0.97659,1,0.995,0.9741,0.2566,0.25283,0.78929,0.000275671,0.000275671,0.000275671
326,97.5659,0.27199,0.34714,0.78769,0.97717,1,0.995,0.97326,0.25299,0.25274,0.78544,0.000274148,0.000274148,0.000274148
327,97.8783,0.31979,0.33821,0.83917,0.97767,1,0.995,0.97656,0.2582,0.2538,0.7849,0.000272626,0.000272626,0.000272626
328,98.1941,0.29521,0.3288,0.82079,0.97893,1,0.995,0.97668,0.25089,0.24873,0.78564,0.000271103,0.000271103,0.000271103
329,98.4866,0.32081,0.35148,0.84175,0.98008,1,0.995,0.97784,0.23677,0.24881,0.78521,0.000269581,0.000269581,0.000269581
330,98.7602,0.3455,0.37217,0.87239,0.98091,1,0.995,0.98251,0.22801,0.24454,0.78463,0.000268058,0.000268058,0.000268058
331,99.0682,0.26546,0.31614,0.81217,0.98137,1,0.995,0.98323,0.23357,0.25171,0.78681,0.000266535,0.000266535,0.000266535
332,99.3697,0.30975,0.36062,0.84852,0.98263,1,0.995,0.98549,0.24121,0.25309,0.78862,0.000265013,0.000265013,0.000265013
333,99.699,0.31213,0.33033,0.80735,0.98316,1,0.995,0.98374,0.24029,0.25196,0.78758,0.00026349,0.00026349,0.00026349
334,99.9786,0.27346,0.3185,0.82514,0.98389,1,0.995,0.9807,0.23586,0.25037,0.78558,0.000261968,0.000261968,0.000261968
335,100.255,0.31225,0.35653,0.8852,0.98431,1,0.995,0.97869,0.2375,0.24507,0.78611,0.000260445,0.000260445,0.000260445
336,100.533,0.29659,0.33534,0.83223,0.98527,1,0.995,0.97505,0.24212,0.24505,0.78749,0.000258922,0.000258922,0.000258922
337,100.821,0.30554,0.36493,0.88991,0.98569,1,0.995,0.97553,0.23878,0.243,0.7873,0.0002574,0.0002574,0.0002574
338,101.106,0.28641,0.36405,0.83786,0.98518,1,0.995,0.98392,0.22993,0.24652,0.78509,0.000255877,0.000255877,0.000255877
339,101.389,0.29293,0.35214,0.79392,0.98159,1,0.995,0.98563,0.22839,0.25086,0.78455,0.000254354,0.000254354,0.000254354
340,101.726,0.29894,0.37144,0.86837,0.98035,1,0.995,0.98135,0.23259,0.25614,0.78595,0.000252832,0.000252832,0.000252832
341,102.008,0.28826,0.38747,0.90852,0.98148,1,0.995,0.97953,0.2438,0.25178,0.7892,0.000251309,0.000251309,0.000251309
342,102.347,0.31058,0.37193,0.79404,0.98368,1,0.995,0.96847,0.25285,0.24593,0.7923,0.000249787,0.000249787,0.000249787
343,102.669,0.27646,0.34413,0.82546,0.98527,1,0.995,0.97496,0.24332,0.23766,0.79039,0.000248264,0.000248264,0.000248264
344,102.946,0.30075,0.37968,0.85918,0.98561,1,0.995,0.97966,0.23066,0.22583,0.78745,0.000246741,0.000246741,0.000246741
345,103.22,0.30485,0.37501,0.85795,0.98613,1,0.995,0.98267,0.22811,0.21747,0.78725,0.000245219,0.000245219,0.000245219
346,103.547,0.2742,0.33416,0.83093,0.98657,1,0.995,0.98266,0.24081,0.22089,0.78987,0.000243696,0.000243696,0.000243696
347,103.828,0.27332,0.3619,0.79031,0.98679,1,0.995,0.96968,0.25608,0.22951,0.7931,0.000242173,0.000242173,0.000242173
348,104.1,0.28554,0.34083,0.84545,0.98688,1,0.995,0.96745,0.25513,0.24146,0.79155,0.000240651,0.000240651,0.000240651
349,104.365,0.29223,0.34605,0.81345,0.98831,1,0.995,0.98084,0.24199,0.25364,0.78895,0.000239128,0.000239128,0.000239128
350,104.635,0.26455,0.31839,0.86847,0.98855,1,0.995,0.98216,0.23233,0.24474,0.78853,0.000237606,0.000237606,0.000237606
351,104.91,0.33142,0.45744,0.82642,0.98884,1,0.995,0.98068,0.22544,0.22907,0.78853,0.000236083,0.000236083,0.000236083
352,105.185,0.29822,0.33228,0.83252,0.98901,1,0.995,0.98131,0.22472,0.22126,0.79003,0.00023456,0.00023456,0.00023456
353,105.516,0.26809,0.31897,0.8383,0.98957,1,0.995,0.97984,0.22161,0.21247,0.78982,0.000233038,0.000233038,0.000233038
354,105.794,0.31108,0.35207,0.81812,0.99008,1,0.995,0.9753,0.2214,0.20856,0.78839,0.000231515,0.000231515,0.000231515
355,106.069,0.27706,0.3108,0.83229,0.99038,1,0.995,0.97556,0.22476,0.20794,0.78635,0.000229993,0.000229993,0.000229993
356,106.355,0.27409,0.33937,0.81859,0.99071,1,0.995,0.97585,0.22832,0.21082,0.78612,0.00022847,0.00022847,0.00022847
357,106.687,0.24884,0.30643,0.82176,0.99078,1,0.995,0.97808,0.22934,0.2118,0.78598,0.000226947,0.000226947,0.000226947
358,107.017,0.27481,0.33173,0.85857,0.99079,1,0.995,0.97772,0.22395,0.2095,0.78482,0.000225425,0.000225425,0.000225425
359,107.336,0.24252,0.30036,0.82563,0.99008,1,0.995,0.97936,0.21891,0.21204,0.78406,0.000223902,0.000223902,0.000223902
360,107.61,0.22911,0.29961,0.79832,0.98965,1,0.995,0.98488,0.21846,0.21241,0.7853,0.000222379,0.000222379,0.000222379
361,107.94,0.27203,0.31038,0.83498,0.98946,1,0.995,0.9811,0.2262,0.21503,0.78764,0.000220857,0.000220857,0.000220857
362,108.217,0.26638,0.31479,0.82276,0.98957,1,0.995,0.97564,0.23023,0.21856,0.78896,0.000219334,0.000219334,0.000219334
363,108.492,0.28504,0.32252,0.83191,0.98964,1,0.995,0.98318,0.22706,0.2147,0.78851,0.000217812,0.000217812,0.000217812
364,108.766,0.30839,0.36143,0.83178,0.98983,1,0.995,0.98681,0.22642,0.21425,0.78676,0.000216289,0.000216289,0.000216289
365,109.05,0.28105,0.34869,0.81652,0.98937,1,0.995,0.9861,0.22844,0.21402,0.78653,0.000214766,0.000214766,0.000214766
366,109.335,0.3313,0.4303,0.86881,0.98923,1,0.995,0.98885,0.22686,0.21084,0.78528,0.000213244,0.000213244,0.000213244
367,109.638,0.28425,0.32772,0.88478,0.98915,1,0.995,0.98918,0.22792,0.21312,0.78497,0.000211721,0.000211721,0.000211721
368,109.973,0.27535,0.38356,0.86715,0.98887,1,0.995,0.98648,0.23571,0.21783,0.78676,0.000210198,0.000210198,0.000210198
369,110.254,0.3186,0.34527,0.83214,0.98924,1,0.995,0.97905,0.23993,0.22521,0.78853,0.000208676,0.000208676,0.000208676
370,110.532,0.30861,0.32854,0.83976,0.98952,1,0.995,0.98471,0.23786,0.23065,0.78952,0.000207153,0.000207153,0.000207153
371,110.813,0.30421,0.38173,0.87324,0.98988,1,0.995,0.98297,0.23562,0.23483,0.789,0.000205631,0.000205631,0.000205631
