epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,51.7891,0.43251,1.6155,0.87314,0.63294,0.77068,0.79871,0.75417,0.34304,1.17347,0.89983,0.000312214,0.000312214,0.000312214
182,52.0803,0.3613,1.4636,0.88831,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000309676,0.000309676,0.000309676
183,52.3506,0.38217,1.37158,0.89696,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000307139,0.000307139,0.000307139
184,52.6775,0.44138,1.55162,0.95924,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000304601,0.000304601,0.000304601
185,52.9598,0.40297,1.40164,0.90224,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000302063,0.000302063,0.000302063
186,53.2865,0.38821,1.74609,0.86447,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000299525,0.000299525,0.000299525
187,53.6066,0.39307,1.48143,0.87656,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000296988,0.000296988,0.000296988
188,53.9177,0.35767,1.35975,0.92001,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.00029445,0.00029445,0.00029445
189,54.1824,0.39804,1.61957,0.86078,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000291912,0.000291912,0.000291912
190,54.4634,0.49279,1.62332,0.93274,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000289375,0.000289375,0.000289375
191,54.7846,0.43256,1.51187,0.92297,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000286837,0.000286837,0.000286837
192,55.0517,0.37577,1.47141,0.89648,0.61945,0.92593,0.86325,0.82909,0.32282,1.00984,0.90067,0.000284299,0.000284299,0.000284299
193,55.3299,0.34765,1.47326,0.8846,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000281762,0.000281762,0.000281762
194,55.5917,0.4623,1.60481,0.87482,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000279224,0.000279224,0.000279224
195,55.8667,0.42599,1.4111,0.95073,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000276686,0.000276686,0.000276686
196,56.1451,0.36311,1.22718,0.9095,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000274148,0.000274148,0.000274148
197,56.417,0.4487,1.38076,0.98217,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000271611,0.000271611,0.000271611
198,56.7464,0.40603,1.2981,1.00828,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000269073,0.000269073,0.000269073
199,57.0146,0.40729,1.43699,0.88523,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000266535,0.000266535,0.000266535
200,57.2904,0.35657,1.39519,0.86748,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000263998,0.000263998,0.000263998
201,57.5629,0.40843,1.54185,0.89049,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.00026146,0.00026146,0.00026146
202,57.838,0.37406,1.4322,0.8671,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000258922,0.000258922,0.000258922
203,58.1176,0.33838,1.36664,0.88868,0.72511,0.9097,0.8586,0.82101,0.33623,0.90255,0.92475,0.000256385,0.000256385,0.000256385
204,58.4169,0.37131,1.29687,0.88205,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000253847,0.000253847,0.000253847
205,58.698,0.3888,1.3361,0.91768,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000251309,0.000251309,0.000251309
206,59.0409,0.43451,1.28063,1.00308,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000248772,0.000248772,0.000248772
207,59.3695,0.40428,1.39676,0.97919,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000246234,0.000246234,0.000246234
208,59.6985,0.34806,1.41788,0.87734,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000243696,0.000243696,0.000243696
209,60.0254,0.33648,1.23672,0.88916,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000241158,0.000241158,0.000241158
210,60.3007,0.42793,1.44207,0.91936,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000238621,0.000238621,0.000238621
211,60.5688,0.40869,1.26707,0.91167,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000236083,0.000236083,0.000236083
212,60.8499,0.41677,1.2558,0.90308,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000233545,0.000233545,0.000233545
213,61.1835,0.36465,1.23994,0.848,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.000231008,0.000231008,0.000231008
214,61.4677,0.3777,1.42553,0.92407,0.71733,0.98681,0.87504,0.83766,0.32913,0.82963,0.9097,0.00022847,0.00022847,0.00022847
215,61.7592,0.39854,1.59679,0.90032,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000225932,0.000225932,0.000225932
216,62.0486,0.44794,1.47772,0.92684,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000223395,0.000223395,0.000223395
217,62.3174,0.4277,1.36374,0.91454,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000220857,0.000220857,0.000220857
218,62.5894,0.38554,1.27618,0.92989,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000218319,0.000218319,0.000218319
219,62.8738,0.39761,1.36855,0.89812,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000215781,0.000215781,0.000215781
220,63.1436,0.40517,1.39818,0.86845,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000213244,0.000213244,0.000213244
221,63.4748,0.38171,1.32702,0.87287,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000210706,0.000210706,0.000210706
222,63.7611,0.43883,1.53755,0.92138,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000208168,0.000208168,0.000208168
223,64.0877,0.33431,1.23779,0.8719,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000205631,0.000205631,0.000205631
224,64.4172,0.42507,1.4671,0.88862,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000203093,0.000203093,0.000203093
225,64.6997,0.41643,1.44243,0.89908,0.81216,0.81481,0.91399,0.87372,0.33861,0.84475,0.89919,0.000200555,0.000200555,0.000200555
226,64.977,0.37466,1.28556,0.91523,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000198018,0.000198018,0.000198018
227,65.2605,0.38744,1.22553,0.86253,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.00019548,0.00019548,0.00019548
228,65.5271,0.42472,1.3606,0.88605,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000192942,0.000192942,0.000192942
229,65.847,0.36678,1.23133,0.90663,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000190404,0.000190404,0.000190404
230,66.1214,0.40158,1.16191,0.96712,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000187867,0.000187867,0.000187867
231,66.3923,0.41134,1.3266,0.95628,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000185329,0.000185329,0.000185329
232,66.6743,0.39511,1.32755,0.92269,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000182791,0.000182791,0.000182791
233,66.9689,0.39618,1.33481,0.91712,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000180254,0.000180254,0.000180254
234,67.2563,0.39302,1.31462,0.86746,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000177716,0.000177716,0.000177716
235,67.6438,0.35909,1.24328,0.88673,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000175178,0.000175178,0.000175178
236,67.9315,0.3771,1.34647,0.83958,0.84636,0.83894,0.93196,0.89081,0.33257,0.83574,0.90339,0.000172641,0.000172641,0.000172641
237,68.2248,0.4114,1.36419,0.91481,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000170103,0.000170103,0.000170103
238,68.4962,0.40694,1.21547,0.90537,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000167565,0.000167565,0.000167565
239,68.7744,0.33771,1.17081,0.82885,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000165027,0.000165027,0.000165027
240,69.0491,0.39772,1.20471,0.94456,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.00016249,0.00016249,0.00016249
241,69.3321,0.38471,1.31346,0.86927,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000159952,0.000159952,0.000159952
242,69.6559,0.40974,1.21034,1.00646,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000157414,0.000157414,0.000157414
243,69.9273,0.3845,1.30949,0.91044,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000154877,0.000154877,0.000154877
244,70.1892,0.44322,1.3738,0.88833,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000152339,0.000152339,0.000152339
245,70.4551,0.34215,1.18367,0.83621,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000149801,0.000149801,0.000149801
246,70.7354,0.41223,1.29806,0.93079,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000147264,0.000147264,0.000147264
247,71.0112,0.32218,1.08059,0.87876,0.87648,0.84186,0.94528,0.90505,0.31934,0.79996,0.90225,0.000144726,0.000144726,0.000144726
248,71.3014,0.39792,1.13618,0.89797,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000142188,0.000142188,0.000142188
249,71.5771,0.36062,1.18377,0.91095,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.00013965,0.00013965,0.00013965
250,71.9067,0.31479,1.22062,0.90876,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000137113,0.000137113,0.000137113
251,72.1784,0.45285,1.24218,0.9287,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000134575,0.000134575,0.000134575
252,72.4649,0.39124,1.27018,0.87,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000132037,0.000132037,0.000132037
253,72.735,0.40089,1.17261,0.91118,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.0001295,0.0001295,0.0001295
254,73.0594,0.44654,1.25043,0.92454,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000126962,0.000126962,0.000126962
255,73.3827,0.39027,1.2357,0.88861,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000124424,0.000124424,0.000124424
256,73.7002,0.33899,1.11425,0.87669,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000121887,0.000121887,0.000121887
257,74.0309,0.29737,1.08137,0.85183,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000119349,0.000119349,0.000119349
258,74.317,0.30431,1.22565,0.89615,0.86585,0.8728,0.95279,0.91953,0.31253,0.7623,0.90486,0.000116811,0.000116811,0.000116811
259,74.5991,0.38065,1.22185,0.88711,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.000114273,0.000114273,0.000114273
260,74.8741,0.40416,1.28673,0.87077,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.000111736,0.000111736,0.000111736
261,75.1468,0.34616,1.27587,0.88066,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.000109198,0.000109198,0.000109198
262,75.4234,0.3452,1.21737,0.85779,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.00010666,0.00010666,0.00010666
263,75.7048,0.36902,1.17208,0.92876,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.000104123,0.000104123,0.000104123
264,76.0234,0.35388,1.29861,0.85377,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,0.000101585,0.000101585,0.000101585
265,76.3043,0.37616,1.11207,0.91537,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,9.90472e-05,9.90472e-05,9.90472e-05
266,76.5706,0.32696,1.13947,0.91406,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,9.65095e-05,9.65095e-05,9.65095e-05
267,76.8453,0.34517,1.14923,0.87734,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,9.39718e-05,9.39718e-05,9.39718e-05
268,77.115,0.42492,1.20355,0.98411,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,9.14341e-05,9.14341e-05,9.14341e-05
269,77.383,0.38471,1.14713,0.88116,0.84646,0.87463,0.95859,0.93387,0.29916,0.74619,0.89591,8.88964e-05,8.88964e-05,8.88964e-05
270,77.6789,0.43268,1.2881,0.93325,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,8.63587e-05,8.63587e-05,8.63587e-05
271,77.9496,0.39659,1.22283,0.87567,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,8.3821e-05,8.3821e-05,8.3821e-05
272,78.2761,0.38215,1.10987,0.93522,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,8.12833e-05,8.12833e-05,8.12833e-05
273,78.559,0.37012,1.1553,0.91228,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,7.87456e-05,7.87456e-05,7.87456e-05
274,78.8285,0.324,1.08326,0.88323,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,7.62079e-05,7.62079e-05,7.62079e-05
275,79.1654,0.30796,1.12564,0.87493,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,7.36702e-05,7.36702e-05,7.36702e-05
276,79.4953,0.41449,1.22163,0.90278,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,7.11325e-05,7.11325e-05,7.11325e-05
277,79.7694,0.40837,1.16992,0.90729,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,6.85948e-05,6.85948e-05,6.85948e-05
278,80.0416,0.3926,1.14335,0.92699,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,6.60571e-05,6.60571e-05,6.60571e-05
279,80.3639,0.3252,1.09601,0.89995,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,6.35194e-05,6.35194e-05,6.35194e-05
280,80.6308,0.40937,1.41664,0.89013,0.82517,0.90406,0.95375,0.9302,0.29181,0.73849,0.89145,6.09817e-05,6.09817e-05,6.09817e-05
281,80.9125,0.28585,1.04881,0.84885,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,5.8444e-05,5.8444e-05,5.8444e-05
282,81.1886,0.37854,1.22534,0.90917,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,5.59063e-05,5.59063e-05,5.59063e-05
283,81.4743,0.38015,1.24814,0.90189,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,5.33686e-05,5.33686e-05,5.33686e-05
284,81.7391,0.36025,1.21334,0.86828,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,5.08309e-05,5.08309e-05,5.08309e-05
285,82.0031,0.30691,1.06239,0.85731,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,4.82932e-05,4.82932e-05,4.82932e-05
286,82.3151,0.35702,1.08334,0.87604,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,4.57555e-05,4.57555e-05,4.57555e-05
287,82.6026,0.37559,1.17567,0.91841,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,4.32178e-05,4.32178e-05,4.32178e-05
288,82.9177,0.36687,1.21085,0.85137,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,4.06801e-05,4.06801e-05,4.06801e-05
289,83.1743,0.40612,1.13651,0.94702,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,3.81424e-05,3.81424e-05,3.81424e-05
290,83.4339,0.36704,1.20793,0.90312,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,3.56047e-05,3.56047e-05,3.56047e-05
291,86.5192,0.30767,0.89938,0.87854,0.8837,0.90205,0.95171,0.92487,0.28914,0.72946,0.89067,3.3067e-05,3.3067e-05,3.3067e-05
292,86.8427,0.3082,0.93964,0.89626,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,3.05293e-05,3.05293e-05,3.05293e-05
293,87.1203,0.29266,0.98401,0.87537,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,2.79916e-05,2.79916e-05,2.79916e-05
294,87.4469,0.32094,1.00356,0.89222,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,2.54539e-05,2.54539e-05,2.54539e-05
295,87.7109,0.31794,0.92883,0.84679,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,2.29162e-05,2.29162e-05,2.29162e-05
296,87.972,0.28231,0.9448,0.8906,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,2.03785e-05,2.03785e-05,2.03785e-05
297,88.234,0.32152,0.93599,0.87781,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,1.78408e-05,1.78408e-05,1.78408e-05
298,88.4948,0.31125,0.92394,0.89799,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,1.53031e-05,1.53031e-05,1.53031e-05
299,88.7523,0.31117,0.91403,0.84057,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,1.27654e-05,1.27654e-05,1.27654e-05
300,89.0139,0.32216,0.93578,0.87654,0.90105,0.90916,0.95108,0.9277,0.28586,0.72193,0.88966,1.02277e-05,1.02277e-05,1.02277e-05
